#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
39614_at	6.002415975	5.807870506	5.792669057	5.471658196	6.560442927	5.919807938	5.919791866	5.799645526
39615_at	9.034265726	8.986778166	9.288709643	9.089155266	8.635218891	8.674985565	8.866939811	8.630999036
39616_at	5.133983001	4.913898905	4.984928323	4.906506475	4.937667916	5.099580149	5.179461106	5.230917372
39617_at	4.890160726	4.729804394	4.607689614	4.647234118	4.708958942	4.916487552	4.610065746	4.456026297
39618_at	4.642885797	4.669034004	4.566069006	4.437380878	4.451540331	4.996693141	4.914994706	4.709867346
39619_at	7.444879373	7.7771516	7.656855215	7.691595248	7.749230895	7.97451808	7.729285516	7.968694537
39620_at	5.901852793	5.772907178	5.842917818	5.927235434	6.131715667	6.246157873	5.915266686	6.252970962
39621_at	6.012236395	5.968094947	5.914897522	5.59146053	5.840409393	5.676102364	5.982814322	5.767247993
39622_at	6.329112991	6.35347358	6.035703388	6.459152361	6.246852017	6.346227275	6.165394705	6.358781678
39623_at	5.668332652	5.607992727	5.314257552	4.931073691	5.741428148	5.700023302	5.446003286	5.552732987
39624_at	8.669337336	8.798475207	8.754423429	8.719037509	9.003383906	9.037582567	8.734005217	9.11258241
39625_at	5.146238758	5.076250408	5.065670489	4.746513922	5.093995003	5.071716909	5.127079156	4.950650533
39626_s_at	5.104790881	5.113963849	5.153831617	5.045119638	5.10546185	5.382313726	4.888425927	5.221592813
39627_at	4.69215353	4.818738818	4.754430798	4.780893214	4.71213891	4.900945536	4.508391838	4.581313542
39628_at	9.46836595	9.3202883	8.724583371	8.675678812	9.244175505	8.798214145	8.915715182	8.367397793
39629_at	5.749176967	5.90107917	5.709388341	5.982753126	5.848345566	5.934991549	5.796205663	5.774540584
39630_at	6.228701795	6.3194518	6.115092057	6.438463879	6.291561283	6.503855196	6.034110971	6.35549419
39631_at	9.697909165	9.58649948	10.54521959	10.45028231	9.626203775	9.304414303	10.66236812	10.30895026
39632_at	4.956750006	5.000722611	4.61696392	5.098690353	5.298355039	5.103825524	4.734731749	5.03601603
39633_at	8.61591093	8.75656353	8.592430952	8.748572431	8.761923372	9.057521309	8.532581117	8.872900381
39634_at	7.473115725	7.392539244	6.95443355	7.197617636	7.655581747	7.701054337	7.067237976	7.21322228
39635_at	5.394563505	5.387991622	5.222414026	5.609049375	5.842208834	5.319172079	5.514339965	5.263518105
39636_at	6.17078874	5.848613516	5.91013026	6.03196903	6.236952952	5.880040028	5.5578328	5.770422181
39637_at	4.812725016	5.016079638	5.031275245	4.944812497	5.137187447	5.170423479	6.004050726	5.946590511
39638_at	8.691749614	8.524170714	9.051764309	8.882654322	8.593212267	8.75039882	9.132065992	8.649359843
39639_s_at	6.029105219	6.063430731	5.944769054	6.289772996	6.266579983	6.263633249	6.015830881	6.212724046
39640_at	8.346882752	8.402871287	8.283068409	8.352603602	8.302975099	8.419048759	8.214006891	8.25345642
39641_at	5.842518062	6.043070092	5.85673442	6.018070958	6.054625495	6.276313337	5.882568872	5.995787984
39642_at	6.935413362	6.797188701	9.838669138	9.772788344	6.706143938	6.513442978	8.251002881	8.197474642
39643_at	6.994568	6.992592209	7.088577445	6.879599799	6.735276395	6.38568128	6.945444097	6.697634912
39644_at	4.714100255	4.9145099	4.727843919	4.787567062	4.898196824	5.044126027	4.68427766	4.767178651
39645_r_at	10.60580239	10.69466781	10.66188587	10.63848117	10.89764779	10.90805093	10.69538027	10.98656244
39646_at	5.107608847	5.071483226	4.976995569	5.19607191	5.269372046	5.625702478	5.005694361	5.122633283
39647_s_at	5.373913211	5.513502639	5.314035939	5.331194388	5.548727731	5.537193055	5.392951153	5.753553043
39648_at	6.325325406	6.113067499	6.671921297	6.402182138	6.207777831	5.996646176	6.246462653	6.219940817
39649_at	8.227986484	8.13172014	7.983754304	7.892200064	8.09112326	8.2660161	7.722654724	7.900436084
39650_s_at	6.898961763	6.992750761	6.914828176	7.084365752	7.360787401	7.238827422	7.150372439	7.007359126
39651_at	8.095729878	7.989448108	8.99471647	8.71412301	8.435766773	8.524607135	9.460780579	9.421349067
39652_at	4.595333501	4.636294928	4.51220318	4.571698541	4.80151034	4.713406487	4.6990065	4.500341131
39653_at	4.841689091	4.767110485	4.93639567	4.75900638	4.731761034	4.883745048	4.748047516	4.579242983
39654_at	4.914145517	4.781832126	4.99143901	5.035886119	5.006448406	5.095507597	4.881067716	4.997415374
39655_at	6.360901245	6.566375989	6.476023828	6.62864355	6.824162476	6.867143451	6.758144591	6.677849465
39656_at	7.46541342	7.399866332	7.362963264	7.568921362	7.607604963	7.782867187	7.573942673	7.639877823
39657_at	9.226398977	9.25635336	9.146671077	9.206329901	9.184357342	9.367529823	8.944464344	9.317092434
39658_at	7.303285613	7.383815804	7.42570213	7.053348598	7.201264732	7.196212439	7.519571212	7.179786798
39659_at	9.593183867	9.560534203	9.958477948	9.776383494	9.442506001	9.284457768	10.05913583	9.654784061
39660_at	6.711466414	6.688585945	6.672910846	6.533632843	6.568247046	6.754966801	6.677123935	6.695712401
39661_s_at	9.227653333	9.201989147	9.250061487	9.162844618	9.129150232	8.998823187	9.372400746	9.033381734
39662_s_at	6.035117951	6.164855251	5.997543061	6.273535584	6.222988065	6.306839711	6.241447724	6.276883075
39663_at	9.014970361	8.863258233	8.982053995	8.845340118	9.419767927	9.165668138	9.096517377	8.924815316
39664_at	6.48803241	6.495706135	6.425162654	6.570736385	6.285125285	6.590178676	6.792378065	6.656507028
39665_at	5.871565072	6.091608132	6.158319459	5.911727873	6.363657892	5.911293561	6.007188842	5.942472132
39666_at	6.730932981	6.909593311	6.838143876	6.880828816	6.882863201	6.960162201	6.895582417	7.135322627
39667_at	8.324654624	8.463468771	8.261162753	8.583035249	8.626142117	9.294003262	8.505188566	9.343946187
39668_at	6.75581827	6.668013906	6.623952059	6.82687526	6.781667992	7.001161421	6.885627246	6.842754471
39669_at	9.632282283	9.508738039	10.49617271	10.40514054	9.276652621	9.06663233	9.743209746	8.802677045
39670_at	7.529638938	7.696765855	7.598109161	7.816286471	7.981972674	8.122549585	7.793004245	8.098314187
39671_at	4.849546882	4.891666451	4.872068285	5.06373985	5.269621338	5.19082802	5.008834307	5.294658607
39672_at	7.402614616	7.67733098	7.394582483	7.951078436	7.627801337	8.108822133	7.353346606	7.889812539
39673_i_at	5.675946599	5.586609658	5.526885357	5.595129543	5.840577885	5.831967347	6.058155469	5.928252154
39674_r_at	5.52903534	5.163404644	5.29188726	4.997382627	5.350083604	5.273286531	5.237046292	5.34752419
39675_at	8.67820682	8.809598528	8.749328491	8.672544497	9.325316832	9.68061132	9.061183262	9.341080256
39676_at	5.621505339	5.741825721	5.584445681	5.759937248	5.95175488	5.927269431	5.654681596	5.910485133
39677_at	6.671654052	6.833681351	8.66961961	8.647705082	6.211934006	5.982396384	8.496913997	7.402940464
39678_at	4.912235871	4.848955955	4.877816967	4.699760253	4.85312321	5.010651103	4.996142241	4.900325488
39679_at	8.1773227	8.197519085	8.046199949	8.317791742	8.36925953	8.292742969	8.224300433	8.476466428
39680_at	4.699610859	4.622125534	4.561697457	4.67746797	4.811874845	4.688685558	4.492859866	4.446527276
39681_at	6.544426126	6.543978657	6.657634311	6.650408205	6.851129602	6.819039349	6.804920449	7.118197101
39682_at	6.599403391	6.862093319	7.11253352	7.158052295	7.237123888	7.363917037	7.716031944	7.756043153
39683_at	8.215334133	8.142965479	8.162323146	8.477549883	8.376237212	8.902954136	8.205306937	8.963531039
39684_at	7.392055544	7.495795562	7.269144447	7.228961865	7.573281269	7.529515917	7.196711603	7.283052861
39685_at	10.34992184	10.23458166	10.0673143	10.1788181	9.587706097	9.363528156	9.855226905	9.341436691
39686_g_at	8.377307452	8.167041841	8.311254432	8.034535055	7.257639541	7.108148499	7.936767143	7.182061385
39687_at	6.266251317	5.910246844	6.049230459	6.024889266	6.233031421	6.040861993	5.889564469	5.994961369
39688_at	10.33822481	10.45497245	10.17796242	10.21121078	10.3650333	10.50769149	10.29422644	10.57375628
39689_at	8.638176555	8.577678103	8.390055636	8.313662827	8.894683847	8.754815707	8.50935419	8.057725142
39690_at	4.811173028	4.652065897	4.688534066	4.699363557	4.879610992	4.973718153	4.544509725	4.70593725
39691_at	6.358696554	6.356553438	6.460127038	6.132821216	6.5967047	6.194605395	6.339557383	6.072185052
39692_at	6.534429254	6.202157498	6.615133426	6.056372451	5.677018678	5.654254351	6.798998317	5.814833299
39693_at	9.341962626	9.192769033	9.896782295	9.967814721	9.084025617	8.827770921	9.747980415	9.365892829
39694_at	10.36276906	10.38115452	10.63981926	10.85389581	10.32303158	10.4526934	10.3188735	10.79230079
39695_at	8.194383296	7.867306808	6.828571779	6.662016235	7.804539521	7.139724752	6.639036921	5.96617961
39696_at	4.960858637	4.840626916	4.776055232	4.671542257	4.563851756	4.652018846	4.627253594	4.621792901
39697_at	7.134292475	7.460991203	7.578821665	7.235654402	7.748460047	7.747776103	7.66451629	7.904021358
39698_at	5.157937042	4.989701795	4.899866369	5.115339269	4.981938801	5.193422565	5.262917459	5.300950674
39699_at	7.417656107	7.091497564	6.915770749	6.81151668	6.613024987	6.355272459	6.750939496	6.201395833
39700_at	10.6368141	10.63007377	10.45750092	10.34403082	10.47207086	10.32659511	10.45889571	10.45067696
39701_at	5.029220458	4.929416663	4.953657677	4.842488841	5.041999475	4.92594873	5.063148809	5.131096304
39702_at	7.81390455	7.784096769	8.33207638	8.172277941	7.778544885	7.673317155	8.135981908	7.871291567
39703_at	4.726342713	4.658134559	4.619368794	4.550387504	4.563093937	4.573209179	4.571644066	4.5516651
39704_s_at	9.823535388	9.712195971	10.25595	10.54629759	10.14454285	9.775550804	10.53074505	10.3944124
39705_at	8.20551522	8.065022211	8.106822456	8.056425722	8.80497919	8.628579891	8.825036977	8.630365136
39706_at	7.606786986	7.504964129	7.720814985	7.475539002	7.03323955	7.165828678	7.487757145	7.204865444
39707_at	8.661731771	8.571549774	8.749768713	8.51395217	8.059611841	7.565703806	8.22283958	7.776314956
39708_at	8.982900598	8.749358581	8.085801256	8.015886759	8.160274983	7.952059903	7.869563208	7.215428308
39709_at	12.38883878	12.40318046	12.46848037	12.46346139	12.08853892	11.7705472	12.38669016	12.14766515
39710_at	6.916515832	7.093011641	7.033438714	6.918528164	6.446365967	6.623022235	6.600436286	6.237453538
39711_at	9.879036532	9.627574853	9.80597948	9.689131705	9.821182848	9.527003923	10.09578506	10.05264048
39712_at	12.50886868	12.45534482	12.22754057	12.04312097	11.90375469	11.88493627	12.08133115	11.30071591
39713_at	9.59728399	9.378561777	8.313209372	8.184534161	9.351425686	8.653709339	8.29837587	8.001500626
39714_at	8.118828472	7.962005815	7.684354157	7.488428423	7.690262572	7.448865343	7.052517037	6.692163592
39715_at	7.923076106	7.705798179	8.329993427	8.610429547	7.496984196	7.46989637	9.08932457	8.464272635
39716_at	4.917160544	4.919014732	4.764271348	4.724760794	4.876285443	4.625457414	4.805365784	4.866700023
39717_g_at	10.11660601	9.92795069	10.29707247	10.00800476	10.33858795	9.800416183	10.30183921	9.470686002
39718_r_at	4.686757349	4.694089872	4.758786633	4.787022075	4.61955697	4.7491237	4.738117384	4.787062564
39719_at	6.275304314	6.266262486	6.53081636	6.296895508	6.235374217	6.211694381	6.643549227	6.437158835
39720_g_at	9.327875146	9.364767241	9.345725231	9.36392944	9.135429291	9.309948201	9.618235432	9.613071795
39721_at	9.063443658	9.162928536	9.122468433	9.142384163	9.350161293	9.391351556	9.124316641	9.348136952
39722_at	10.83494228	10.61149019	10.65791707	10.66093181	10.98051906	10.6809847	11.04647689	10.75904349
39723_at	9.277206543	9.22241456	9.397515809	9.318901544	9.699009077	9.540134678	9.846251181	9.510415065
39724_s_at	6.394261663	6.11896661	6.568249974	6.378129023	6.190235881	5.90526869	6.482687529	6.185587796
39725_at	6.659924953	6.868695947	6.54722308	6.260430416	6.425319136	6.241006752	6.348906678	5.63359426
39726_at	5.521848862	5.604730453	5.621684263	5.378440796	5.796961609	5.926136585	5.438882092	5.695849333
39727_at	8.704418548	8.041315678	8.352655332	8.175779839	7.696244674	7.179941476	7.859047521	6.876859166
39728_at	11.76470463	11.77751973	11.42475419	11.3179663	12.50422288	12.22742978	12.24648168	11.68674383
39729_at	11.67434029	11.65024108	11.79717532	11.65031304	11.0933087	10.68928847	11.9092159	10.93428462
39730_at	10.30557839	10.06527712	10.0447891	10.07918639	9.98957938	9.93708961	10.03613359	9.533647058
39731_at	9.63966101	9.259284116	9.712551796	9.671841726	9.015956294	8.765476325	9.774269626	9.129671607
39732_at	5.776225497	5.683679738	5.691883256	5.486222954	5.692450933	5.338762358	5.496299298	5.147741595
39733_at	7.892616103	7.46998398	7.516769234	7.162272764	6.761090018	6.065978868	6.424010707	6.163450861
39734_at	5.676741012	5.448619063	5.641162257	5.58238554	5.285430842	5.264998812	5.387370951	4.998794892
39735_at	7.540475706	7.587205747	7.580842643	7.633611654	7.360147427	7.524305168	7.740805377	7.671991435
39736_at	5.551489474	5.510821125	5.560268585	4.992024364	5.352835686	5.040458708	5.293598101	5.172014308
39737_at	6.415767845	6.664837458	6.496024004	6.596434738	6.972021263	7.212062621	6.679791915	6.864336044
39738_at	11.93607158	11.71552332	10.92044335	10.92292025	11.15398117	11.14729964	9.978761346	9.547730077
39739_at	12.19482482	11.83422752	12.1672258	11.96511512	11.59083683	10.94337094	12.06867765	11.34370595
39740_g_at	11.57031679	11.47528291	11.71202712	11.58672198	11.33508378	11.33072934	11.61577387	11.28748629
39741_at	10.39017129	10.19601206	10.09237751	9.976618679	9.660177944	9.208295964	9.906396805	9.371042181
39742_at	5.674283198	4.774940669	5.017663644	4.64832033	4.893494037	4.86156302	5.000585553	4.917244505
39743_at	7.362102585	7.337684661	7.405710207	7.282252108	7.226243943	7.192528113	7.262857249	7.167632981
39744_at	8.268395269	7.889183122	8.282480955	8.057798446	7.365906739	6.806303099	7.776763252	6.719306074
39745_at	6.434443701	6.259887256	6.447926444	5.977025003	5.909179122	5.574475839	6.351655142	5.691654133
39746_at	8.588996479	8.281888538	8.592619327	8.487840799	8.037282255	7.929626143	8.437499252	7.719872983
39747_at	9.058556202	9.016054103	9.375007286	9.283823235	8.741756689	8.569985071	9.737284669	8.965852816
39748_at	8.330142277	8.140894714	9.108768544	8.7759574	7.696693893	7.401251466	8.113096054	7.874325661
39749_at	10.32004754	10.19753831	10.49802356	10.27428055	10.01975957	9.719730012	10.53736567	9.763061068
39750_at	7.86113811	7.936092872	7.7181046	7.814572466	7.968968852	8.016237208	7.631367973	7.733986166
39751_at	8.355294191	8.432537493	8.383208844	8.071119459	7.798882115	7.41318857	7.767275909	7.10960582
39752_at	9.333436075	9.272489806	9.382988472	9.30418086	9.29861927	9.345226367	9.428068793	9.293071053
39753_at	8.132251424	8.255354702	8.073927588	8.376663014	8.448516064	8.71729371	8.39769268	8.688445029
39754_at	9.481811302	9.256964944	9.594323034	9.581730545	9.22191415	8.674474552	9.594476252	8.984812291
39755_at	11.4257984	11.39670262	13.10054213	13.08062074	11.17886539	11.08140792	12.9226668	12.86810539
39756_g_at	9.821404894	9.763470745	11.46722648	11.49141457	9.045800388	8.720144174	11.02974349	10.48258269
39757_at	5.132389786	5.181807447	5.391499754	5.33682938	5.240345343	5.455404757	5.313365755	5.47140754
39758_f_at	11.33284218	11.28959357	11.11994701	10.93430618	11.12490827	11.21071907	11.04605505	10.78180122
39759_at	5.904762302	5.814633625	6.094950478	5.526288021	5.153703471	5.077346278	5.042340944	4.957367927
39760_at	4.826562388	4.969408777	4.839804224	4.968735446	4.876695504	4.779951458	4.708507121	4.775354009
39761_at	7.331617226	7.343760736	7.189026746	6.88593532	6.704934358	6.642574219	6.837432797	6.69034147
39762_at	6.820792202	6.968066213	6.811248682	6.632275232	6.291828211	6.059220942	6.396524997	6.203880209
39763_at	8.375425908	8.647876235	8.352658616	8.531896285	8.775215724	8.752633454	8.663150631	8.629773444
39764_at	5.512707713	5.389951808	5.255284297	5.173370213	5.4119253	5.234626969	4.870716701	4.880139538
39765_at	8.576889083	8.605799196	8.44853048	8.686223605	8.694831288	8.857203928	8.584401797	8.880391018
39766_r_at	4.761009503	4.582357218	4.822601033	4.462029728	4.750750907	4.619583327	4.783682311	4.524030695
39767_at	10.22702123	10.12074937	10.62363388	10.47595878	9.618016651	9.46967933	10.3509262	9.869733307
39768_at	5.160712143	5.063216338	4.913539411	5.145247611	5.191885686	5.287221413	4.894405812	5.244723789
39769_at	5.970770029	5.851018505	5.838689202	6.223602425	6.345941038	6.678673702	5.91359256	6.840185473
39770_at	9.974336686	9.71127061	9.73538286	9.855119354	9.508051438	9.003184665	9.759320371	8.722200688
39771_at	5.310816001	5.631024737	6.412291966	6.314442871	5.744236808	5.598622125	6.208259972	6.2034632
39772_at	8.968536749	8.988779382	9.193769309	9.209210901	8.721671048	8.700160842	8.776648104	8.610726803
39773_at	8.98634939	9.035554744	9.119060951	9.067911753	8.875609967	8.584387279	9.241723282	8.730336712
39774_at	8.79376662	8.676760072	8.571170336	8.508869485	8.394494934	8.006876083	8.476934769	8.02883762
39775_at	8.743517376	8.680015039	8.763038556	8.669392746	8.803922402	9.287585117	8.906236926	9.193443548
39776_at	5.542858997	5.537053951	5.533011166	5.23443876	5.431166157	5.062153487	5.271804311	5.032483008
39777_at	7.540352295	7.391607226	7.488195274	7.255163051	7.189474824	6.775460933	7.333920135	6.840429346
39778_at	9.551966997	9.21588062	9.34241815	9.511258612	9.47209794	9.177369204	9.55098931	9.269271728
39779_at	6.881185495	6.947211586	7.201685122	7.008046296	7.07999922	7.304717033	7.283627872	7.147423221
39780_at	6.940512095	6.920834964	6.933092979	6.715492017	6.693559496	6.722847729	6.880958983	6.56311855
39781_at	11.2641946	11.21398276	12.81657597	12.67223845	11.22155037	10.85109405	12.60439309	12.03935738
39782_at	8.786400167	8.718168767	8.850308295	8.382203225	7.597793398	7.402287396	8.345040405	7.689961596
39783_at	10.29676674	10.05401623	10.35751172	10.2442049	9.53720469	9.352440956	9.984286981	9.285852718
39784_at	7.366654117	7.207972551	7.827994471	7.576407797	6.931724574	6.84779936	7.520047776	7.096452678
39785_at	6.501683741	6.497503068	6.740094859	6.624024819	6.296323238	5.940212558	6.605921515	6.323382324
39786_at	4.867161494	4.845721378	4.678471254	4.710007483	4.733258654	4.908047935	4.78502011	4.632999857
39787_at	8.308316217	8.264829232	8.54133124	8.575167323	8.304755325	8.300061441	8.655759762	8.520112805
39788_at	8.981429497	8.842085287	8.769833188	8.958474408	9.156487599	8.930562642	9.056635249	8.86563687
39789_at	7.62990389	7.811121845	7.664320402	7.747817899	7.938184947	7.814612645	7.819488433	7.964382146
39790_at	7.193363549	7.043840566	7.378717606	7.371955866	7.295280652	7.007155687	7.421249742	6.995833323
39791_at	8.410955236	8.256642502	8.780243091	8.51572318	7.963843617	7.79773337	8.645909296	8.27940743
39792_at	7.785623187	7.554554617	8.167463639	7.792039267	6.793765046	6.336948359	7.632413254	6.923711397
39793_at	6.401509689	6.335623568	6.426287279	6.139650094	5.551294017	5.524106195	6.435215878	5.775051603
39794_at	6.784270032	6.722477677	6.715234058	6.280386565	6.176176206	5.884214001	6.211410657	6.168040446
39795_at	12.0040803	12.01036831	11.89945515	11.93319494	11.52481522	11.65743039	12.08479146	11.74252598
39796_at	8.019975169	8.118238379	8.222598817	8.01703534	7.773593663	7.622583277	8.169947357	7.786019924
39797_at	7.187787486	6.833227759	6.869872925	6.410998477	6.607629048	6.432713017	6.192962268	6.251643058
39798_at	12.63709367	12.64338244	12.61951517	12.49751759	12.72209237	12.65756845	12.73823884	12.33134415
39799_at	4.590149707	4.721620735	5.455559795	5.00488641	4.538919298	4.500040453	5.021171526	5.068700584
398_at	7.566440614	7.654273787	7.71375982	7.799501975	7.329809536	7.267003751	7.559240241	7.593605823
39800_s_at	11.27297616	11.27083188	11.43146421	11.37090039	10.64690186	10.64200829	11.15573334	10.8969545
39801_at	10.49079838	10.32930761	10.39392856	10.60708972	10.45070169	10.13850327	10.62071871	10.14218953
39802_at	5.818836268	6.013715118	5.823540353	6.115341518	6.170332344	6.395404804	6.234894895	6.240274732
39803_s_at	8.884106143	8.919707905	8.726871566	8.811738022	9.024272554	8.931655321	8.752745699	8.825629063
39804_at	7.921179478	8.059398401	7.995400796	7.947265187	8.046726805	8.244383149	8.035145957	8.132375049
39805_at	7.468041093	7.438601978	7.833757257	7.832549575	7.655481763	7.495158841	8.041953313	7.848190556
39806_at	5.866634493	5.536573528	5.565436097	5.468931836	5.228102014	5.267793466	5.294162703	5.073606713
39807_at	5.033825495	5.079448833	5.159024578	5.084024952	5.175936969	5.297534801	5.176592305	5.151060076
39808_at	6.564787358	6.664669085	6.324218098	6.642665302	6.552747772	7.10731309	6.353027998	7.135672745
39809_at	9.170697278	9.196119796	8.153219644	8.029506089	8.977608401	8.355995768	8.12009892	7.882221497
39810_at	9.114877757	9.073797207	9.242180767	9.289303804	9.453919539	9.403357373	9.014220736	9.547460114
39811_at	10.05611801	9.880420966	10.21250092	9.920196731	9.678285421	9.49092736	9.827441872	9.262570963
39812_at	9.281036944	9.21912845	9.788586377	9.774804168	8.882871807	8.839350456	9.997566553	9.483104671
39813_s_at	5.227938335	5.511252879	5.595232351	5.761840507	5.861234404	5.747617526	5.56907491	5.715651105
39814_s_at	9.197340323	8.995970489	9.335978243	9.067353935	8.883551471	8.735609438	9.37191028	8.831014798
39815_at	6.15248359	5.937093331	5.961095392	6.257692823	6.328861769	6.217512742	6.001752811	6.462778024
39816_g_at	7.822600873	7.936047762	7.74187207	7.980842915	7.889445857	7.975616776	7.83783448	7.84241143
39817_s_at	9.829901482	9.916075839	10.24573443	10.06837597	9.871338282	9.805488251	10.53578075	10.36389385
39818_at	7.398951378	7.518447017	7.56641553	7.549523768	7.439051137	7.50473307	7.46064174	7.447045379
39819_at	5.261350748	5.363493947	5.387852035	5.177244971	5.517212143	5.171486169	5.127975471	5.268272879
39820_at	6.592757934	6.481008712	6.399170422	6.528579364	6.472867477	6.561270649	6.52479979	6.59323581
39821_s_at	8.004045657	7.906754912	7.986125585	8.004607002	8.192244821	8.050364071	8.101303402	8.010069174
39822_s_at	8.428633311	8.433829399	8.704408763	8.512488742	8.588032871	8.664164313	8.545236001	8.514559135
39823_at	8.704054036	8.425693696	8.483244656	8.30443407	7.957703989	7.975805011	8.349691708	7.881078805
39824_at	7.651329415	7.779818941	7.645957652	7.83874155	7.581227811	8.066952977	7.483740254	7.965842824
39825_at	9.869819075	9.656248893	9.959830407	10.09373381	9.574544197	9.116124356	10.03633915	9.092104442
39826_f_at	6.067894278	6.118687346	5.981717083	5.968017111	6.057069007	6.092651255	5.893515714	5.960479614
39827_at	9.18334038	8.965497705	7.665913775	7.499742801	8.635444859	8.181835903	7.62637424	6.99528849
39828_at	6.768359508	6.931497089	6.799298857	6.886932486	7.083143394	7.165121185	6.799831471	7.326949929
39829_at	7.019567991	7.110900655	6.965560886	6.963175961	7.251109358	7.595399189	7.084080853	7.654834965
39830_at	12.054129	11.92642785	12.1065243	12.0003192	12.17398191	11.78326217	12.2765479	11.72024517
39831_at	7.617489531	7.671210701	7.462132931	7.675423822	7.53966212	7.705041171	7.528148502	7.542647878
39832_at	9.908550039	9.94574487	10.18187526	10.15554362	10.3582648	10.15830854	10.7777352	10.34960601
39833_at	8.290425812	8.259303281	8.109139266	8.082418283	8.53731219	8.405317364	8.503542791	8.393363402
39834_at	7.191744728	7.331530815	7.309300963	7.356207413	7.34371387	7.442278172	7.37290024	7.556554974
39835_at	8.40781333	8.545249837	8.468542797	8.667818452	8.948468648	8.907057198	8.71984768	8.767722964
39836_at	7.122939876	7.227447124	7.230662782	7.273848849	7.685886548	8.1778221	7.335035362	8.511319043
39837_s_at	9.671211596	9.694581312	8.871276433	8.968802775	10.22797128	10.07042378	9.32128756	9.176605414
39838_at	8.366190706	8.268880081	8.270666837	8.177613928	8.286036221	8.017700854	8.262382919	7.822546022
39839_at	8.178395145	7.971276294	8.626480152	8.38511079	7.186367015	6.989253176	8.041479283	7.135310825
39840_at	7.608710883	7.556668258	7.626317329	7.773859367	7.8286359	8.003424185	7.671074568	7.994889094
39841_at	7.404373058	7.245641932	7.621532451	7.097090887	6.372847809	6.174357273	6.595501556	6.089923032
39842_at	7.826543152	7.89729757	7.870157551	8.26967428	8.336567028	8.208628691	8.487192221	8.167748303
39843_at	6.319060826	6.456125017	6.371578989	6.69444421	6.649401563	7.205348717	6.377700769	7.142190223
39844_at	7.788531052	7.696162826	7.598409652	7.662382358	7.17134235	7.061319938	7.089688189	7.137702087
39845_at	8.76161857	8.886620701	8.920277047	8.830215306	9.047665271	8.953268585	8.947628895	9.151127752
39846_at	7.978015232	7.94268468	7.759634271	7.653005784	7.68106696	7.820136957	7.603177328	7.61108444
39847_at	5.739144819	5.728455166	6.264511322	5.940905935	5.46427787	5.577617927	5.839701888	6.032556687
39848_at	7.164289056	7.46805409	7.381731283	7.574524058	7.336327887	7.631950241	7.255575761	7.544601928
39849_at	5.860980197	5.806858389	5.749684489	6.032816142	5.810440342	6.052732444	5.638222836	6.585531612
39850_at	4.94698601	4.814080644	4.780595842	4.821383863	4.847457634	4.762362321	5.065980454	4.940834034
39851_at	4.652988139	4.603827093	4.595866417	4.681554265	4.695350811	4.740725087	4.818985528	4.691765682
39852_at	5.397773161	5.325956323	5.23076554	5.303645738	5.434508838	5.414456399	5.598920407	5.398672118
39853_at	6.764182791	6.948166404	6.767021451	7.00931289	7.017318855	7.485739421	7.187117632	7.414836531
39854_r_at	11.94578341	12.03268535	11.7276141	11.82290307	12.42439308	12.80660282	11.89834804	12.31248318
39855_at	9.399902835	9.580931215	9.479975256	9.52057005	9.87391719	10.08142793	9.479707376	9.993408291
39856_at	12.14898733	12.17106576	12.29339299	12.12783763	11.92309261	11.75467773	12.47385792	11.84125934
39857_at	5.018579652	4.868366853	4.914729753	5.061725605	4.922065064	4.954111685	4.867668234	5.22785531
39858_s_at	5.878073014	5.871007692	5.709899175	6.35027191	5.911716088	6.485648819	5.951092273	6.426409448
39859_r_at	9.145114086	9.055056089	9.1699048	9.189065625	9.328242742	9.470343954	9.250257131	9.663954339
39860_at	8.950127616	8.703001661	9.154770571	9.04749625	8.315410724	8.408931991	8.874050385	8.550416375
39861_at	10.50880231	10.46638746	10.32080057	10.1912904	10.49810779	10.37362116	10.80666879	10.23434625
39862_at	8.701408626	9.036954861	8.68550945	8.86200323	9.129861712	9.544225808	9.026154698	9.483162855
39863_at	8.246912358	8.018758462	7.949089905	7.784106503	8.236535736	8.20362698	8.005679048	8.131950356
39864_at	11.02671985	10.75498788	10.41084772	10.33894248	10.39094661	9.755323747	10.09910898	9.242531645
39865_at	7.596203028	7.585443302	7.14048928	7.174179805	7.480757059	7.610839794	7.655066217	7.155698723
39866_at	11.95620902	11.69019007	11.72523623	11.76164386	11.65360296	11.48161539	11.81818587	11.37350643
39867_at	11.91370524	11.7783943	11.95322806	12.00727599	11.85219449	11.39365141	12.17439531	11.49915187
39868_at	10.28980301	10.38667978	10.26539099	10.30071569	10.42625634	10.59971403	10.22538288	10.5015924
39869_at	6.765373779	6.922252632	6.784837093	6.872117434	7.103613305	7.332743483	6.775987288	7.334178177
39870_at	8.296010596	8.356506527	8.237971089	8.187523214	8.182265592	8.284979584	8.227548658	8.120827876
39871_at	4.868737181	4.987401641	4.918249273	5.027276717	5.0606422	5.184213813	5.101100694	5.258577709
39872_at	8.801085471	8.819836394	8.92226375	8.847037511	8.497299072	8.808255717	9.20519196	9.416216448
39873_at	6.189494358	6.010953773	5.390404143	5.078933339	5.310349733	5.158105935	5.175760825	4.850668983
